Open_Recalls,Recall_status,Name_of_Recall,Campaign_NHTSA,Date_of_recall_announcement,Brief_Description,Safety_Risk,Remedy,Vim_ID,Time_Stamp
Yes,Incomplete,FUEL TANK DEFORMATION,18V735,2018-10-22,"ON YOUR VEHICLE, THE PCM SOFTWARE MAY NOT ADEQUATELY DETECT A STUCK-OPEN CANISTER PURGE VALVE (CPV) WITHIN THE FUEL VAPOR SYSTEM. IF THE CPV MALFUNCTIONS AND STICKS OPEN, IT CAN LEAD TO EXCESSIVE VACUUM IN THE FUEL VAPOR SYSTEM, POTENTIALLY DEFORMING THE PLASTIC FUEL TANK. THIS CAN CAUSE THE FOLLOWING SYMPTOMS: ILLUMINATED MALFUNCTION INDICATOR LAMP (MIL) WITH CERTAIN DIAGNOSTIC TROUBLE CODES (DTCS) INACCURATE OR ERRATIC FUEL GAUGE INDICATION INACCURATE DISTANCE TO EMPTY (DTE) ENGINE STALL AND/OR OTHER DRIVABILITY CONCERNS RELATED TO STUCK OPEN CPV","THIS MAY RESULT IN AN ENGINE STALL WHILE DRIVING WITHOUT WARNING OR WITHOUT THE ABILITY TO RESTART, AND CAN INCREASE THE RISK OF A CRASH.","PARTS AND SOFTWARE ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO UPDATE YOUR VEHICLE S PCM SOFTWARE, CHECK FOR DTCS OR OTHER EVIDENCE OF A LEAKING CPV, AND PERFORM ANY ADDITIONAL REQUIRED REPAIRS AS REQUIRED, FREE OF CHARGE (PARTS AND LABOR).IF YOU INSTALLED A FORD PERFORMANCE CALIBRATION ON YOUR 2013-2018 FOCUS ST, YOU MUST STILL HAVE THIS SAFETY RECALL PERFORMED. YOU MAY CONTACT FORD PERFORMANCE TO OBTAIN AN UPDATED FORD PERFORMANCE CALIBRATION FOR YOUR VEHICLE AFTER THIS RECALL HAS BEEN COMPLETED.CONTACT THE FORD PERFORMANCE TECHLINE BY CALLING 800-367-3788 OR ONLINE HTTPS://PERFORMANCEPARTS.FORD.COM/CONTACT-US",1FADP3F29DL293852,2023-03-06 23:54:13.418152
Yes,Incomplete,PASSENGER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,19V001,2019-01-28,THE PASSENGER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE PASSENGER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE PASSENGER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE PASSENGER AIRBAG INFLATOR FREE OF CHARGE.,1ZVBP8AM1E5278546,2023-03-06 23:54:14.175525
Yes,Incomplete,DRIVER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,15V319,2015-05-27,THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE DRIVER AIRBAG INFLATOR FREE OF CHARGE..,1ZVBP8AM1E5278546,2023-03-06 23:54:14.177129
Yes,Incomplete,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019.",1FTFW1C66DFA34638,2023-03-06 23:54:14.234471
No,,,,,,,,1FTEW1C45KKD05901,2023-03-06 23:54:14.650353
No,,,,,,,,1FMJU1HT9MEA70257,2023-03-06 23:54:14.647037
No,,,,,,,,1FTPW145X4KD46186,2023-03-06 23:54:14.667616
No,,,,,,,,1FTCR14T3GPB64762,2023-03-06 23:54:14.673804
No,,,,,,,,1FTEX1EM7DKF43729,2023-03-06 23:54:14.713565
No,,,,,,,,1FTFX1E56JKD47371,2023-03-06 23:54:14.716686
No,,,,,,,,1FTPW12565KE28601,2023-03-06 23:54:14.722243
No,,,,,,,,1FTFW1EF7BFB89967,2023-03-06 23:54:14.730745
Yes,Incomplete,ROOF RACK TRIM DETACHMENT,21V316,2021-05-05,ROOF RACK TRIM DETACHMENT,"A ROOF RAIL COVER THAT DETACHES WHILE DRIVING CAN CREATE A ROAD HAZARD FOR OTHER USERS, INCREASING THE RISK OF A CRASH.",OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE ROOF RAIL SECURED USING PLASTIC PUSH-PINS.  THERE WILL BE NO CHARGE FOR THIS SERVICE,1FM5K8GT4JGB41267,2023-03-06 23:54:14.748785
No,,,,,,,,1FAFP4046YF210777,2023-03-06 23:54:15.362156
No,,,,,,,,1FTEF15H2LLA52273,2023-03-06 23:54:17.211883
Yes,Incomplete,ELECTRIC POWER STEERING,14V284000,2014-05-29,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2008-2011 FORD ESCAPE AND MERCURY MARINER VEHICLES MANUFACTURED AUGUST 18, 2006, THROUGH SEPTEMBER 11, 2010.   THE AFFECTED VEHICLES HAVE A STEERING TORQUE SENSOR THAT MAY NOT BE ABLE TO PROPERLY DETECT DRIVER STEERING INPUT.  AS A RESULT, THE SYSTEM COULD REMOVE THE ELECTRIC POWER STEERING (EPS) ASSIST.","IF POWER STEERING ASSIST IS LOST, GREATER DRIVER EFFORT WOULD BE REQUIRED TO STEER THE VEHICLE AT LOW SPEEDS, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL UPDATE THE SOFTWARE FOR THE POWER STEERING CONTROL MODULE (PSCM) AND THE INSTRUMENT CLUSTER MODULE, FREE OF CHARGE.      IF A VEHICLE SHOWS A HISTORY OF A LOSS OF THE TORQUE SENSOR SIGNAL OR FAULT CODES RELATING TO THE PSCM WHEN THE VEHICLE IS BROUGHT IN FOR THE RECALL REMEDY, THE AFFECTED COMPONENTS WILL BE REPLACED, FREE OF CHARGE.  THE RECALL IS EXPECTED TO BEGIN BY JULY 25, 2014. OWNERS MAY CONTACT FORD CUSTOMER SERVICE AT 1-866-436-7332.  FORD'S NUMBER FOR THIS RECALL IS 14S05.",1FTRW07373KC22971,2023-03-06 23:54:17.229446
No,,,,,,,,1FTFW1ET1CKD13178,2023-03-06 23:54:17.232020
No,,,,,,,,1FADP3F2XDL156662,2023-03-06 23:54:17.242502
No,,,,,,,,1FTRF17L9YNB82291,2023-03-06 23:54:17.236391
No,,,,,,,,1FTPW12V17KD36489,2023-03-06 23:54:17.253289
Yes,Incomplete,ELECTRIC POWER STEERING,14V284000,2014-05-29,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2008-2011 FORD ESCAPE AND MERCURY MARINER VEHICLES MANUFACTURED AUGUST 18, 2006, THROUGH SEPTEMBER 11, 2010.   THE AFFECTED VEHICLES HAVE A STEERING TORQUE SENSOR THAT MAY NOT BE ABLE TO PROPERLY DETECT DRIVER STEERING INPUT.  AS A RESULT, THE SYSTEM COULD REMOVE THE ELECTRIC POWER STEERING (EPS) ASSIST.","IF POWER STEERING ASSIST IS LOST, GREATER DRIVER EFFORT WOULD BE REQUIRED TO STEER THE VEHICLE AT LOW SPEEDS, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL UPDATE THE SOFTWARE FOR THE POWER STEERING CONTROL MODULE (PSCM) AND THE INSTRUMENT CLUSTER MODULE, FREE OF CHARGE.      IF A VEHICLE SHOWS A HISTORY OF A LOSS OF THE TORQUE SENSOR SIGNAL OR FAULT CODES RELATING TO THE PSCM WHEN THE VEHICLE IS BROUGHT IN FOR THE RECALL REMEDY, THE AFFECTED COMPONENTS WILL BE REPLACED, FREE OF CHARGE.  THE RECALL IS EXPECTED TO BEGIN BY JULY 25, 2014. OWNERS MAY CONTACT FORD CUSTOMER SERVICE AT 1-866-436-7332.  FORD'S NUMBER FOR THIS RECALL IS 14S05.",1FA6P8TH2F5396391,2023-03-06 23:54:17.255770
Yes,Incomplete,ELECTRIC POWER STEERING,14V284000,2014-05-29,"FORD MOTOR COMPANY (FORD) IS RECALLING CERTAIN MODEL YEAR 2008-2011 FORD ESCAPE AND MERCURY MARINER VEHICLES MANUFACTURED AUGUST 18, 2006, THROUGH SEPTEMBER 11, 2010.   THE AFFECTED VEHICLES HAVE A STEERING TORQUE SENSOR THAT MAY NOT BE ABLE TO PROPERLY DETECT DRIVER STEERING INPUT.  AS A RESULT, THE SYSTEM COULD REMOVE THE ELECTRIC POWER STEERING (EPS) ASSIST.","IF POWER STEERING ASSIST IS LOST, GREATER DRIVER EFFORT WOULD BE REQUIRED TO STEER THE VEHICLE AT LOW SPEEDS, INCREASING THE RISK OF A CRASH.","FORD WILL NOTIFY OWNERS, AND DEALERS WILL UPDATE THE SOFTWARE FOR THE POWER STEERING CONTROL MODULE (PSCM) AND THE INSTRUMENT CLUSTER MODULE, FREE OF CHARGE.      IF A VEHICLE SHOWS A HISTORY OF A LOSS OF THE TORQUE SENSOR SIGNAL OR FAULT CODES RELATING TO THE PSCM WHEN THE VEHICLE IS BROUGHT IN FOR THE RECALL REMEDY, THE AFFECTED COMPONENTS WILL BE REPLACED, FREE OF CHARGE.  THE RECALL IS EXPECTED TO BEGIN BY JULY 25, 2014. OWNERS MAY CONTACT FORD CUSTOMER SERVICE AT 1-866-436-7332.  FORD'S NUMBER FOR THIS RECALL IS 14S05.",1FMCU59379KA99389,2023-03-06 23:54:17.259181
No,,,,,,,,1FTDX18W5VNC98101,2023-03-06 23:54:17.249701
Yes,Incomplete,DOOR LATCH REPEAT REPAIR,20V331,2020-06-08,"YOUR VEHICLE WAS PREVIOUSLY REPAIRED UNDER SAFETY RECALL 15S16 OR 16S30. DURING THAT REPAIR, YOUR VEHICLES DOOR LATCHES WERE TO BE REPLACED TO HELP REDUCE THE RISK OF DOORS NOT CLOSING OR DOORS OPENING WHILE DRIVING. IT IS POSSIBLE THAT ONE OR MORE OF YOUR DOOR LATCHES WAS NOT REPLACED OR MAY NOT HAVE BEEN REPLACED CORRECTLY.","IF A DOOR LATCH WAS NOT REPLACED, THERE IS STILL A RISK THAT THE PAWL SPRING TAB INSIDE THE DOOR LATCH COULD BREAK. THIS CONDITION WILL TYPICALLY PREVENT THE DOOR FROM LATCHING. IN CERTAIN SITUATIONS, WHERE THE DOOR IS ABLE TO BE CLOSED, THE DOOR MAY UNLATCH WHILE DRIVING, INCREASING THE RISK OF INJURY","THE DOOR LATCH DATE CODES IN YOUR VEHICLE NEED TO BE INSPECTED TO VERIFY THAT THE PREVIOUS DOOR LATCH RECALL REPAIR WAS COMPLETED AS INTENDED. FOR YOUR CONVENIENCE AND TO ENCOURAGE THE CONTINUED SOCIAL DISTANCING REQUIREMENTS BY MANY STATE AND LOCAL GOVERNMENTS RELATED TO COVID-19, FORD IS PROVIDING YOU WITH THE OPTION TO COMPLETE THIS SIMPLE INSPECTION YOURSELF USING THE ATTACHED SELF-INSPECTION SHEET. BY UTILIZING THIS OPTION, YOU SHOULD NOT NEED TO TAKE YOUR VEHICLE TO YOUR DEALER UNLESS YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS DOOR WILL NOT LATCH OR OPENS WHILE DRIVING. IN THE UNLIKELY EVENT THAT THE SYSTEM CANNOT CONFIRM THE LATCHES ON YOUR VEHICLE BASED ON YOUR INPUT, OR IF YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS, YOU WILL NEED TO TAKE YOUR VEHICLE TO YOUR DEALERSHIP FOR ADDITIONAL INSPECTION AND/OR REPAIRS. IF YOU DO NOT WISH TO COMPLETE THIS INSPECTION YOURSELF, YOUR DEALER WILL INSPECT YOUR VEHICLE FOR YOU",1FAHP3F25CL168752,2023-03-06 23:54:17.284389
No,,,,,,,,1ZVFT85H555167640,2023-03-06 23:54:17.332410
No,,,,,,,,1FTEW1EF3HFB71342,2023-03-06 23:54:17.340955
Yes,,,,,,,,1FTZX1769WNB03867,2023-03-06 23:54:18.850744
No,,,,,,,,1FMRU1560YLB00992,2023-03-06 23:54:18.858184
No,,,,,,,,1FTEF15N5RLA20206,2023-03-06 23:54:18.860701
Yes,,,,,,,,1FM5K8HT8HGB11827,2023-03-06 23:54:18.854882
No,,,,,,,,1FTPW14535KC61594,2023-03-06 23:54:18.871057
No,,,,,,,,1FTEW1CM7DFC28976,2023-03-06 23:54:18.879398
Yes,,,,,,,,1FADP3F25DL242459,2023-03-06 23:54:18.887935
No,,,,,,,,1FTYR10VXYTB24894,2023-03-06 23:54:18.896112
No,,,,,,,,1FAHP3H29CL184935,2023-03-06 23:54:18.911786
No,,,,,,,,1ZVBP8CU0C5253745,2023-03-06 23:54:18.919187
Yes,Incomplete,PASSENGER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,19V001,2019-01-28,THE PASSENGER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE PASSENGER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE PASSENGER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE PASSENGER AIRBAG INFLATOR FREE OF CHARGE.,1ZVHT82HX85160068,2023-03-06 23:54:18.932999
No,,,,,,,,1fafp40684f203096,2023-03-06 23:54:19.041970
No,,,,,,,,1FMCU03148KA39269,2023-03-06 23:54:20.332218
No,,,,,,,,1FA6P8TH9K5105055,2023-03-06 23:54:20.344449
No,,,,,,,,1FTCR10AXLUB97774,2023-03-06 23:54:20.363299
Yes,Incomplete,IGNITION SWITCH REPLACEMENT,,1995-11-25,,,,1FACP40M8NF146269,2023-03-06 23:54:20.375601
No,,,,,,,,1FTZX1720XNA76525,2023-03-06 23:54:20.378920
No,,,,,,,,1FTCR14A7PPB36980,2023-03-06 23:54:20.388219
No,,,,,,,,1FMCU03145KA63146,2023-03-06 23:54:20.405352
Yes,,,,,,,,1FTFW1EF7HKE53107,2023-03-06 23:54:20.413833
No,,,,,,,,1FMYU93155KB11554,2023-03-06 23:54:20.415689
No,,,,,,,,1fmsk7dh3lga14767,2023-03-06 23:54:20.446682
No,,,,,,,,1FTFW1EV1AFB36347,2023-03-06 23:54:20.451812
No,,,,,,,,1FTPX12516NA79456,2023-03-06 23:54:20.520285
No,,,,,,,,1FTFX1ET4CFB50113,2023-03-06 23:54:21.773189
No,,,,,,,,1FMRU18W8WLA60900,2023-03-06 23:54:21.780726
No,,,,,,,,1FADP3F2xfl325775,2023-03-06 23:54:21.804881
No,,,,,,,,1FA6P8CF5J5118348,2023-03-06 23:54:21.810675
Yes,Incomplete,DRIVER AIRBAG INFLATOR REPLACEMENT,21V158,2021-03-25,DRIVER AIRBAG INFLATOR REPLACEMENT,"THE DRIVER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE DRIVER AIRBAG. IF AN AIRBAG INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE DRIVER OR OTHER OCCUPANTS CAUSING SERIOUS INJURY OR DEATH.","FORD MOTOR COMPANY IS WORKING CLOSELY WITH ITS SUPPLIERS TO PRODUCE PARTS FOR THIS REPAIR. WHEN PARTS BECOME AVAILABLE IN SUFFICIENT QUANTITIES, OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE DRIVER AIRBAG INFLATOR REPLACED. THERE WILL BE NO CHARGE FOR THIS SERVICE.",1FTYR14U28PA53362,2023-03-06 23:54:21.814335
Yes,Incomplete,PASSENGER AIRBAG INFLATOR REPLACEMENT PARTS ARE READILY AVAILABLE,19V001,2019-01-28,THE PASSENGER AIRBAG INFLATOR IN YOUR VEHICLE MAY EXPLODE IN THE EVENT OF A CRASH THAT CAUSES DEPLOYMENT OF THE PASSENGER AIRBAG.,"IF AN INFLATOR EXPLODES, SHARP METAL FRAGMENTS COULD STRIKE THE PASSENGER OR OTHER OCCUPANTS, CAUSING SERIOUS INJURY OR DEATH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. DEALERS WILL REPLACE THE PASSENGER AIRBAG INFLATOR FREE OF CHARGE.,1FTYR14U28PA53362,2023-03-06 23:54:21.822617
Yes,Incomplete,PCM PROGRAMMING AND DRAIN TUBE INSTALLATION,22V859,2022-11-18,"ON YOUR VEHICLE THERE IS A POSSIBILITY THAT A FUEL INJECTOR MAY CRACK, WHICH MAY RESULT IN FUEL ACCUMULATING ON THE TOP OF THE ENGINE.","LIQUID FUEL AND OR FUEL VAPOR THAT ACCUMULATES NEAR A SUFFICIENTLY HOT SURFACE MAY IGNITE RESULTING IN AN UNDERHOOD FIRE, INCREASING THE RISK OF INJURY.","PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSTALL A DRAIN TUBE TO THE ENGINE CYLINDER HEAD AND REPROGRAM THE POWERTRAIN CONTROL MODULE, FREE OF CHARGE PARTS AND LABOR. ADDITIONALLY, FORD MOTOR COMPANY IS PROVIDING A ONE-TIME REPAIR CUSTOMER SATISFACTION PROGRAM 22N18 FOR THE HIGH-PRESSURE FUEL INJECTORS, WHICH LASTS FOR 15 YEARS OR 150,000 MILES FROM THE WARRANTY START DATE - WHICHEVER COMES FIRST IF NEEDED.  NOTE CUSTOMER SATISFACTION PROGRAM 22N18 WILL AUTOMATICALLY BE ACTIVATED FOR YOUR VEHICLE AFTER SAFETY RECALL 22S73 HAS BEEN COMPLETED.",1FMCU0H62LUB01527,2023-03-06 23:54:21.818166
No,,,,,,,,1FADP3N24EL359467,2023-03-06 23:54:21.839230
No,,,,,,,,1FTFX1EF2CFD09351,2023-03-06 23:54:21.897849
Yes,Incomplete,6R80 SUDDEN TRANSMISSION DOWNSHIFT POWERTRAIN CONTROL MODULE PROGRAMMING,19V075,2019-02-12,"ON YOUR VEHICLE, AN INTERMITTENT FAILURE OF THE OUTPUT SPEED SENSOR (OSS) IN THE TRANSMISSION MAY RESULT IN AN UNINTENDED DOWNSHIFT TO FIRST GEAR.","AN UNINTENDED DOWNSHIFT INTO FIRST GEAR CAN CAUSE AN ABRUPT WHEEL SPEED REDUCTION, WHICH COULD CAUSE THE REAR TIRES TO SLIDE UNTIL THE VEHICLE SPEED SLOWS DOWN. THIS CONDITION COULD RESULT IN A LOSS OF VEHICLE CONTROL, INCREASING THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE POWERTRAIN CONTROL MODULE WITH SOFTWARE THAT WILL PREVENT AN UNINTENDED DOWNSHIFT INTO FIRST GEAR IN THE EVENT OF AN INTERMITTENT OSS FAILURE. THIS SERVICE WILL BE PERFORMED FREE OF CHARGE (PARTS AND LABOR). F-150 3.5L, 5.0L, AND 6.2L VEHICLES: FORD MOTOR COMPANY IS WORKING AS QUICKLY AS POSSIBLE TO DEVELOP THE SOFTWARE FOR THIS REPAIR. WHEN THE SOFTWARE BECOME AVAILABLE, FORD MOTOR COMPANY WILL NOTIFY YOU VIA MAIL TO SCHEDULE A SERVICE APPOINTMENT WITH YOUR DEALER FOR REPAIRS TO BE COMPLETED FREE OF CHARGE (PARTS AND LABOR). THE SOFTWARE IS ANTICIPATED TO BE AVAILABLE BY LATE 2ND QUARTER, 2019.",1FTFW1EF7BFB03735,2023-03-06 23:54:21.908159
No,,,,,,,,1ZVBP8FF0D5205578,2023-03-06 23:54:21.917419
No,,,,,,,,1FMCU0F78DUB69117,2023-03-06 23:54:21.923202
No,,,,,,,,1FTDF15Y2SNB72203,2023-03-06 23:54:22.013286
Yes,Incomplete,TRANSMISSION SHIFTER CABLE BUSHING,#22V413,2022-06-10,"ON YOUR VEHICLE, IT MAY BE POSSIBLE THE TRANSMISSION SHIFTER CABLE BUSHING IS DAMAGED OR MISSING.","A DAMAGED OR MISSING BUSHING COULD PREVENT THE SHIFTER FROM MOVING THE TRANSMISSION INTO THE INTENDED GEAR POSITION AND CAUSE THE VEHICLE TO MOVE IN AN UNEXPECTED DIRECTION.  THE TRANSMISSION MAY NOT BE IN THE PARK POSITION, EVEN THOUGH THE SHIFTER POSITION INDICATES THAT THE VEHICLE WAS SHIFTED TO PARK. EXITING A VEHICLE WITHOUT THE TRANSMISSION IN THE PARK POSITION AND WITHOUT THE APPLICATION OF THE PARKING BRAKE MAY ALLOW THE VEHICLE TO ROLL, INCREASING THE RISK OF INJURY OR CRASH.",PARTS ARE NOW AVAILABLE TO REPAIR YOUR VEHICLE. FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE THE SHIFTER CABLE BUSHING AND PROTECTIVE CAP FREE OF CHARGE PARTS AND LABOR.,1FMCU9GX3EUB45652,2023-03-06 23:54:23.218656
No,,,,,,,,1ftew1efxhkd78754,2023-03-06 23:54:23.215204
No,,,,,,,,1FTFW1CF8CFC39439,2023-03-06 23:54:23.234608
Yes,Incomplete,SPEED CONTROL SYSTEM MODIFICATION,05V017000,2005-01-27,"ON CERTAIN SPORT UTILITY VEHICLES AND PICKUP TRUCKS, THE SPEED CONTROL DEACTIVATION SWITCH MAY OVERHEAT, SMOKE, OR BURN.",THIS CONDITION COULD LEAD TO A FIRE.  FIRES HAVE OCCURRED WHILE THE VEHICLES WERE PARKED WITH THE IGNITION 'OFF.',"AS AN INTERIM REPAIR, OWNERS WILL BE INSTRUCTED TO RETURN THEIR VEHICLES TO THEIR DEALERS TO HAVE THE SPEED CONTROL DEACTIVATION SWITCH DISCONNECTED.  AS SOON AS REPLACEMENT PARTS ARE AVAILABLE (EARLY APRIL 2005), OWNERS WILL BE INSTRUCTED TO RETURN TO THE DEALERS FOR INSTALLATION OF A NEW SWITCH FREE OF CHARGE.  OWNERS MAY CONTACT FORD AT 1-866-436-7332.  (NOTE:  ALSO SEE RECALLS 05V388 AND 06V286)",1ftdf15n1pnb26598,2023-03-06 23:54:23.235662
No,,,,,,,,1ZVBP8CF8D5235903,2023-03-06 23:54:23.245106
No,,,,,,,,1FACP42E5PF181957,2023-03-06 23:54:23.249771
Yes,Incomplete,DOOR LATCH REPEAT REPAIR,20V331,2020-06-08,"YOUR VEHICLE WAS PREVIOUSLY REPAIRED UNDER SAFETY RECALL 15S16 OR 16S30. DURING THAT REPAIR, YOUR VEHICLES DOOR LATCHES WERE TO BE REPLACED TO HELP REDUCE THE RISK OF DOORS NOT CLOSING OR DOORS OPENING WHILE DRIVING. IT IS POSSIBLE THAT ONE OR MORE OF YOUR DOOR LATCHES WAS NOT REPLACED OR MAY NOT HAVE BEEN REPLACED CORRECTLY.","IF A DOOR LATCH WAS NOT REPLACED, THERE IS STILL A RISK THAT THE PAWL SPRING TAB INSIDE THE DOOR LATCH COULD BREAK. THIS CONDITION WILL TYPICALLY PREVENT THE DOOR FROM LATCHING. IN CERTAIN SITUATIONS, WHERE THE DOOR IS ABLE TO BE CLOSED, THE DOOR MAY UNLATCH WHILE DRIVING, INCREASING THE RISK OF INJURY","THE DOOR LATCH DATE CODES IN YOUR VEHICLE NEED TO BE INSPECTED TO VERIFY THAT THE PREVIOUS DOOR LATCH RECALL REPAIR WAS COMPLETED AS INTENDED. FOR YOUR CONVENIENCE AND TO ENCOURAGE THE CONTINUED SOCIAL DISTANCING REQUIREMENTS BY MANY STATE AND LOCAL GOVERNMENTS RELATED TO COVID-19, FORD IS PROVIDING YOU WITH THE OPTION TO COMPLETE THIS SIMPLE INSPECTION YOURSELF USING THE ATTACHED SELF-INSPECTION SHEET. BY UTILIZING THIS OPTION, YOU SHOULD NOT NEED TO TAKE YOUR VEHICLE TO YOUR DEALER UNLESS YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS DOOR WILL NOT LATCH OR OPENS WHILE DRIVING. IN THE UNLIKELY EVENT THAT THE SYSTEM CANNOT CONFIRM THE LATCHES ON YOUR VEHICLE BASED ON YOUR INPUT, OR IF YOUR VEHICLE IS EXHIBITING DOOR LATCHING CONCERNS, YOU WILL NEED TO TAKE YOUR VEHICLE TO YOUR DEALERSHIP FOR ADDITIONAL INSPECTION AND/OR REPAIRS. IF YOU DO NOT WISH TO COMPLETE THIS INSPECTION YOURSELF, YOUR DEALER WILL INSPECT YOUR VEHICLE FOR YOU",1FAHP3H21CL324802,2023-03-06 23:54:23.262270
No,,,,,,,,1ZVHT82H785110986,2023-03-06 23:54:23.276012
No,,,,,,,,1FMZU63K14UA48435,2023-03-06 23:54:23.295225
No,,,,,,,,1FMCU9H97DUD78691,2023-03-06 23:54:23.299094
